Family_ID,City_ID,City_Code,Region,Community_ID,Urban_Rural,Location_Type,Parent_Gender,Parent_Sex,Child_Gender,Child_Sex,Parent_Age,Child_Age,Parent_Education,Family_SES,Comm_Cultural_Policy,Comm_Cultural_Facility,Comm_Cultural_Activity,P_Cog1,P_Cog2,P_Cog3,P_Cog4,P_Cog5,P_Cog6,Parent_Cog_Mean,P_Aff1,P_Aff2,P_Aff3,P_Aff4,P_Aff5,Parent_Aff_Mean,P_Beh1,P_Beh2,P_Beh3,P_Beh4,P_Beh5,Parent_Beh_Mean,Parent_Identity_Overall,C_Cog1,C_Cog2,C_Cog3,C_Cog4,C_Cog5,C_Cog6,Child_Cog_Mean,C_Aff1,C_Aff2,C_Aff3,C_Aff4,C_Aff5,Child_Aff_Mean,C_Beh1,C_Beh2,C_Beh3,C_Beh4,C_Beh5,Child_Beh_Mean,Child_Identity_Overall,FSI1,FSI2,FSI3,FSI4,Family_Socialization,Parent_Cog_Mean_z,Parent_Aff_Mean_z,Parent_Beh_Mean_z,Parent_Identity_Overall_z,Child_Cog_Mean_z,Child_Aff_Mean_z,Child_Beh_Mean_z,Child_Identity_Overall_z,Family_Socialization_z,Family_SES_z,Comm_Cultural_Policy_z,Comm_Cultural_Facility_z,Comm_Cultural_Activity_z,Parent_Identity_c,Family_Socialization_c,Parent_Cog_c,Parent_Aff_c,Parent_Beh_c,Parent_X_Socialization,Urban_X_Parent,Urban_X_Socialization,Three_Way_Interaction,Child_Age_Group,Gender_Combination,Comm_Parent_Identity_Mean,Comm_Socialization_Mean,Comm_Urban_Prop,Region_Central,Region_Western
F0011,4,E4,Eastern,23,0,Rural,2,Female,1,Male,44,14.7,1,4.23,3.18,3.54,3.27,3,4,3,2,4,3,3.17,5,5,6,5,5,5.2,2,1,1,1,2,1.4,2.92,2,3,1,3,2,2,2.17,5,6,5,6,5,5.4,3,3,3,2,2,2.6,3.23,4,4,5,3,4.0,-0.285719020957236,0.7453520670861346,-1.398068322076907,-0.8048558362346315,-1.0624695906957697,1.3769739529956557,0.06867941476941361,0.10396099060953959,0.21553595711027312,0.2966142801256236,-1.193922230300629,-0.25634650680948595,-0.26662304430855355,-0.5970495258166495,0.2594836670179137,-0.27591851071303175,0.9898138391289075,-1.4991921320688446,-0.15492460035021074,-0.0,0.0,-0.0,12-15,Mother-Son,3.6708695652173917,3.717391304347826,0.6521739130434783,0,0
F0012,12,C6,Central,81,0,Rural,1,Male,1,Male,48,22.6,2,4.35,2.58,3.33,2.75,3,2,4,4,3,3,3.17,2,3,3,2,3,2.6,2,2,2,3,3,2.4,2.94,2,2,2,2,2,2,2.0,2,2,1,1,1,1.4,1,2,2,2,2,1.8,2.08,4,3,5,3,3.75,-0.285719020957236,-1.2125063683237256,-0.4655205237185935,-0.7778947282718124,-1.250677911871977,-2.004150583792159,-0.7537403280214202,-1.250274233808243,0.007877456300477073,0.3926330248901299,-2.1578585717569063,-0.5408550108214178,-1.1581809231876783,-0.5770495258166495,0.0094836670179137,-0.27591851071303175,-1.6101861608710926,-0.4991921320688446,-0.005472545555690099,-0.0,0.0,-0.0,19-22,Father-Son,3.0680952380952378,3.857142857142857,0.23809523809523808,1,0
F0013,15,W3,Western,99,0,Rural,2,Female,1,Male,44,18.2,3,4.17,4.43,3.47,4.21,2,2,1,2,1,1,1.5,3,5,4,4,4,4.0,3,4,3,4,4,3.6,3.04,4,3,3,3,2,3,3.0,4,4,4,4,4,4.0,2,2,2,3,1,2.0,2.79,2,3,4,3,3.0,-2.015036723367001,-0.15827490310303177,0.6535368343113829,-0.6430891884577168,-0.14357014024722803,0.1935803651199204,-0.5481353923237118,-0.4141811822111773,-0.6150980461289112,0.24860490774336966,0.8142784810666147,-0.35118267481346305,1.3450392752037101,-0.4770495258166494,-0.7405163329820863,-1.9459185107130317,-0.21018616087109265,0.7008078679311556,0.3532629655085883,-0.0,-0.0,0.0,16-18,Mother-Son,3.5144,3.74,0.44,0,1
F0014,15,W3,Western,103,1,Urban,2,Female,1,Male,44,21.2,4,7.0,4.99,4.25,3.83,3,4,3,3,3,4,3.33,5,6,5,7,6,5.8,3,3,3,3,3,3.0,4.25,3,3,4,4,4,4,3.67,7,6,6,6,6,6.2,4,4,3,4,4,3.8,4.56,5,6,5,7,5.75,-0.12003588779222847,1.1971655521807174,0.09400815529639468,0.9880578432928381,0.5981920667413537,2.0531988603532185,1.302309028955664,1.670163467544888,1.6691454627788456,2.5130469717729933,1.713952399759141,0.7055631972308554,0.6935162098689653,0.7329504741833506,2.0094836670179137,-0.11591851071303161,1.5898138391289072,0.10080786793115548,1.472852006604478,0.7329504741833506,2.0094836670179137,1.472852006604478,19-22,Mother-Son,3.6488888888888886,3.537037037037037,0.6666666666666666,0,1
F0015,7,C1,Central,43,1,Urban,2,Female,2,Female,43,13.4,3,5.43,4.56,4.71,3.09,2,3,2,4,3,3,2.83,4,4,4,4,4,4.0,4,3,3,3,4,3.4,3.41,4,3,3,3,3,3,3.17,3,4,4,4,3,3.6,2,3,3,1,2,2.2,3.01,2,3,3,2,2.5,-0.6377956789328766,-0.15827490310303177,0.46702727463972,-0.14430869114556352,0.04463818092897921,-0.14453208855886093,-0.3425304566260032,-0.1551100958008191,-1.0304150477485032,1.256801727770693,1.023131355048808,1.3287723012569919,-0.5752392331513277,-0.10704952581664928,-1.2405163329820863,-0.6159185107130316,-0.21018616087109265,0.5008078679311554,0.13279668521354093,-0.10704952581664928,-1.2405163329820863,0.13279668521354093,12-15,Mother-Daughter,3.569130434782609,3.510869565217391,0.43478260869565216,1,0
F0016,12,C6,Central,82,1,Urban,2,Female,1,Male,49,17.5,2,5.99,3.72,4.27,4.07,3,3,4,1,4,3,3.0,7,7,7,7,7,7.0,4,3,3,3,3,3.2,4.39,3,3,3,3,3,4,3.17,4,5,5,5,5,4.8,2,2,2,2,2,2.0,3.28,3,3,2,3,2.75,-0.46175734994505635,2.100792522369884,0.28051771496805755,1.1767855990325713,0.04463818092897921,0.8698052724774832,-0.5481353923237118,0.16284078297552995,-0.8227565469387071,1.704889203338393,-0.32637952298997935,0.7326592452319911,1.1050044616593309,0.8729504741833503,-0.9905163329820863,-0.4459185107130317,2.7898138391289073,0.30080786793115566,-0.8646717025630655,0.8729504741833503,-0.9905163329820863,-0.8646717025630655,16-18,Mother-Son,3.6412,4.06,0.6,1,0
F0017,5,E5,Eastern,31,1,Urban,1,Male,1,Male,41,16.2,4,5.27,3.7,3.48,3.1,4,4,4,4,5,4,4.17,4,5,4,4,3,4.0,2,3,3,3,3,2.8,3.23,3,3,2,3,2,2,2.5,3,3,3,2,2,2.6,2,1,2,3,2,2.0,2.51,3,4,3,2,3.0,0.7498005613240603,-0.15827490310303177,-0.09250140437526819,-0.38695866281093555,-0.6971240260596026,-0.9898132227558145,-0.5481353923237118,-0.7439080194607247,-0.6150980461289112,1.1287767347513502,-0.35851073437185527,-0.3376346508128951,-0.5580938893267288,-0.28704952581664944,-0.7405163329820863,0.7240814892869682,-0.21018616087109265,-0.0991921320688447,0.21256486224199195,-0.28704952581664944,-0.7405163329820863,0.21256486224199195,16-18,Father-Son,3.7276470588235293,3.5441176470588234,0.7647058823529411,0,0
F0018,15,W3,Western,99,0,Rural,1,Male,1,Male,46,18.5,3,4.11,4.43,3.47,4.21,3,4,4,3,4,3,3.5,2,1,2,2,2,1.8,4,4,4,4,4,4.0,3.06,4,3,3,3,3,4,3.33,3,1,2,2,2,2.0,1,1,3,1,2,1.6,2.13,4,3,4,3,3.5,0.05600244119559184,-1.8149243484498367,1.0265559536547082,-0.6161280804948978,0.2217754243889392,-1.4969819032739868,-0.9593452637191285,-1.1913944414422528,-0.199781044509319,0.20059553536111646,0.8142784810666147,-0.35118267481346305,1.3450392752037101,-0.45704952581664937,-0.2405163329820863,0.05408148928696832,-2.410186160871093,1.1008078679311555,0.1099278759406219,-0.0,-0.0,0.0,16-18,Father-Son,3.5144,3.74,0.44,0,1
F0019,8,C2,Central,53,0,Rural,2,Female,1,Male,46,14.9,1,4.95,2.95,2.41,3.09,3,1,3,2,4,3,2.67,4,5,4,5,5,4.6,1,2,2,3,2,2.0,2.94,1,1,1,2,2,1,1.33,3,3,3,2,4,3.0,1,2,2,1,1,1.4,1.59,2,2,2,1,1.75,-0.8034788120978842,0.2935385819915511,-0.8385396430619187,-0.7778947282718124,-1.9924401188605587,-0.6517007690770332,-1.1649501994168372,-1.8272961989949508,-1.6533905501778914,0.8727267487126654,-1.5634311611922018,-1.787273218873691,-0.5752392331513277,-0.5770495258166495,-1.9905163329820863,-0.7759185107130318,0.389813839128907,-0.8991921320688445,1.1486265060776089,-0.0,-0.0,0.0,12-15,Mother-Son,3.6231578947368424,3.8026315789473686,0.5789473684210527,1,0
F0020,7,C1,Central,48,1,Urban,1,Male,1,Male,50,18.3,5,5.51,3.63,3.54,3.94,3,3,3,3,2,2,2.67,5,5,5,5,6,5.2,4,4,3,4,4,3.8,4.2,4,3,3,4,4,4,3.67,4,4,5,5,5,4.6,3,3,4,4,4,3.6,3.96,5,6,5,6,5.5,-0.8034788120978842,0.7453520670861346,0.8400463939830453,0.9206550733857906,0.5981920667413537,0.7007490456380923,1.0967040932579557,0.9636059591530017,1.4614869619690496,1.3208142242803644,-0.4709699742084214,-0.25634650680948595,0.8821149919395492,0.6829504741833508,1.7594836670179137,-0.7759185107130318,0.9898138391289075,0.9008078679311553,1.201640204707745,0.6829504741833508,1.7594836670179137,1.201640204707745,16-18,Father-Son,4.048421052631579,3.8552631578947367,0.6842105263157895,1,0
F0021,8,C2,Central,52,1,Urban,2,Female,1,Male,48,25.4,2,3.92,4.04,3.86,3.47,5,5,6,6,5,5,5.33,5,5,4,6,5,5.0,4,3,3,2,3,3.0,4.44,3,3,4,4,3,4,3.5,3,5,3,3,3,3.4,2,3,2,3,2,2.4,3.28,4,4,4,4,4.0,1.9510032767703642,0.5947475720546067,0.09400815529639468,1.2441883689396198,0.40998374556514644,-0.3135883153982518,-0.13692552092829502,0.16284078297552995,0.21553595711027312,0.04856585615064673,0.18771985912003497,0.17719026120869585,0.07628383218341778,0.922950474183351,0.2594836670179137,1.8840814892869684,0.7898138391289073,0.10080786793115548,0.2394905735170182,0.922950474183351,0.2594836670179137,0.2394905735170182,23-25,Mother-Son,3.4015,3.575,0.5,1,0
F0022,16,W4,Western,111,1,Urban,2,Female,2,Female,39,17.4,5,2.81,3.78,3.01,3.5,4,4,5,4,4,4,4.17,5,5,5,5,6,5.2,4,3,4,4,4,3.8,4.35,4,4,5,4,4,4,4.17,7,6,7,6,6,6.4,4,4,5,3,4,4.0,4.88,5,6,5,4,5.0,0.7498005613240603,0.7453520670861346,0.8400463939830453,1.122863383106933,1.1517459525537281,2.2222550871926092,1.5079139646533726,2.046994138687228,1.0461699603494574,-0.839607532921043,-0.22998588884435223,-0.9743917788396002,0.1277198636572131,0.8329504741833502,1.2594836670179137,0.7240814892869682,0.9898138391289075,0.9008078679311553,1.049087517668756,0.8329504741833502,1.2594836670179137,1.049087517668756,16-18,Mother-Daughter,3.7265384615384614,4.144230769230769,0.7692307692307693,0,1
F0023,1,E1,Eastern,7,1,Urban,1,Male,1,Male,45,19.4,5,1.91,4.26,5.38,4.25,6,5,5,5,6,5,5.33,4,4,5,5,4,4.4,2,3,4,3,4,3.2,4.07,4,4,4,4,4,3,3.83,3,3,3,4,4,3.4,1,3,2,2,2,2.0,3.02,4,4,4,4,4.0,1.9510032767703642,0.1429340869600239,0.28051771496805755,0.7454078716274666,0.7753293102013137,-0.3135883153982518,-0.5481353923237118,-0.1433341373276207,0.21553595711027312,-1.5597481186548456,0.5411631843206696,2.2364899092950603,1.4136206505021043,0.5529504741833509,0.2594836670179137,1.8840814892869684,0.1898138391289077,0.30080786793115566,0.1434816167203901,0.5529504741833509,0.2594836670179137,0.1434816167203901,19-22,Father-Son,3.5557575757575757,3.537878787878788,0.5757575757575758,0,0
F0024,13,W1,Western,91,1,Urban,1,Male,2,Female,43,19.9,4,2.99,3.41,4.07,3.61,3,2,3,2,2,3,2.5,6,7,5,6,5,5.8,2,3,3,2,2,2.4,3.84,2,2,3,2,3,3,2.5,6,6,6,6,6,6.0,3,3,3,3,3,3.0,3.95,5,4,5,4,4.5,-0.9795171410857045,1.1971655521807174,-0.4655205237185935,0.4353551300550465,-0.6971240260596026,1.8841426335138276,0.4798892861648304,0.9518300006798038,0.6308529587298652,-0.6955794157742824,-0.824413299409056,0.46169876522062836,0.31631864572779694,0.32295047418335043,0.7594836670179137,-0.9459185107130317,1.5898138391289072,-0.4991921320688446,0.24527561039794504,0.32295047418335043,0.7594836670179137,0.24527561039794504,19-22,Father-Daughter,3.4524,3.26,0.64,0,1
F0025,16,W4,Western,107,1,Urban,2,Female,1,Male,52,19.3,4,4.5,4.29,3.8,3.43,5,4,5,4,5,4,4.5,3,4,3,4,3,3.4,3,2,4,2,3,2.8,3.3,5,5,5,5,5,5,5.0,4,5,5,5,4,4.6,4,4,4,4,5,4.2,4.63,7,7,7,7,7.0,1.091522023476888,-0.610088388197615,-0.09250140437526819,-0.29259478494106894,2.07064540300227,0.7007490456380923,1.7135189003510811,1.7525951768572752,2.707437966827826,0.512656455845764,0.5893600013934839,0.09590211720528666,0.00770245688502352,-0.2170495258166496,3.2594836670179137,1.0540814892869683,-0.8101861608710927,-0.0991921320688447,-0.7074693843333524,-0.2170495258166496,3.2594836670179137,-0.7074693843333524,19-22,Mother-Son,3.7623809523809526,4.142857142857143,0.5238095238095238,0,1
F0026,16,W4,Western,110,1,Urban,1,Male,1,Male,44,16.8,3,2.57,4.58,4.41,3.25,4,3,4,3,4,4,3.67,4,4,5,5,5,4.6,3,3,2,3,3,2.8,3.69,3,2,4,3,4,3,3.17,3,2,3,3,3,2.8,1,2,2,2,2,1.8,2.64,4,4,4,5,4.25,0.23204077018341215,0.2935385819915511,-0.09250140437526819,0.23314682033390347,0.04463818092897921,-0.820756995916424,-0.7537403280214202,-0.5908205593091489,0.4231944579200692,-1.031645022450057,1.0552625664306847,0.9223315812399465,-0.3009137319577507,0.17295047418335052,0.5094836670179137,0.22408148928696825,0.389813839128907,-0.0991921320688447,0.08811544179942044,0.17295047418335052,0.5094836670179137,0.08811544179942044,16-18,Father-Son,3.667333333333333,3.941666666666667,0.5333333333333333,0,1
F0027,6,E6,Eastern,37,0,Rural,1,Male,1,Male,52,20.8,4,3.63,3.39,3.05,2.85,3,2,2,1,2,2,2.0,6,6,6,5,7,6.0,1,2,3,2,1,1.8,3.38,2,2,3,1,2,2,2.0,4,4,5,5,5,4.6,3,3,3,3,4,3.2,3.47,5,5,5,6,5.25,-1.4972769322263526,1.3477700472122454,-1.0250492027335814,-0.1847503530897925,-1.250677911871977,0.7007490456380923,0.685494221862539,0.3865839939662945,1.2538284611592534,-0.1834794436969119,-0.856544510790932,-0.9201996828373274,-0.9867274849416925,-0.13704952581664953,1.5094836670179137,-1.4459185107130317,1.7898138391289073,-1.0991921320688445,-0.20687402079278236,-0.0,0.0,-0.0,19-22,Father-Son,3.7880000000000003,3.86,0.6,0,0
F0028,9,C3,Central,62,0,Rural,2,Female,2,Female,49,14.3,2,4.69,3.76,3.41,3.26,2,3,3,4,2,3,2.83,4,4,4,4,4,4.0,3,1,2,1,2,1.8,3.02,3,3,3,4,4,4,3.5,3,4,4,4,2,3.4,2,2,2,2,2,2.0,3.12,3,4,3,3,3.25,-0.6377956789328766,-0.15827490310303177,-1.0250492027335814,-0.6700502964205359,0.40998374556514644,-0.3135883153982518,-0.5481353923237118,-0.025574552595639496,-0.4074395453191151,0.6646861350562338,-0.2621171002262282,-0.4324708188168722,-0.28376838813315247,-0.4970495258166494,-0.4905163329820863,-0.6159185107130316,-0.21018616087109265,-1.0991921320688445,0.2438109107140677,-0.0,-0.0,0.0,12-15,Mother-Daughter,3.4633333333333334,3.6944444444444446,0.5,1,0
F0029,13,W1,Western,90,0,Rural,1,Male,2,Female,42,14.3,4,3.2,3.02,2.42,2.99,2,3,2,3,3,3,2.67,4,3,4,5,3,3.8,3,3,2,3,3,2.8,3.16,1,2,2,3,2,2,2.0,4,3,3,3,3,3.2,1,1,2,1,1,1.2,2.08,3,2,2,2,2.25,-0.8034788120978842,-0.3088793981345596,-0.09250140437526819,-0.48132254068080216,-1.250677911871977,-0.4826445422376423,-1.3705551351145455,-1.250274233808243,-1.2380735485582992,-0.5275466124363951,-1.4509719213556365,-1.773725194873123,-0.7466926713973127,-0.3570495258166493,-1.4905163329820863,-0.7759185107130318,-0.41018616087109283,-0.0991921320688447,0.5321881499132248,-0.0,-0.0,0.0,12-15,Father-Daughter,3.4153846153846152,3.4326923076923075,0.38461538461538464,0,1
F0030,1,E1,Eastern,7,1,Urban,1,Male,1,Male,44,14.3,4,4.1,4.26,5.38,4.25,4,5,5,5,5,5,4.83,5,5,6,5,6,5.4,1,3,1,1,1,1.4,4.01,5,4,3,4,4,4,4.0,6,5,5,6,5,5.4,3,3,4,3,4,3.4,4.1,4,4,5,3,4.0,1.433243485629716,0.8959565621176624,-1.398068322076907,0.6645245477390087,0.9635376313775209,1.3769739529956557,0.8910991575602472,1.128469377777775,0.21553595711027312,0.19259397329740702,0.5411631843206696,2.2364899092950603,1.4136206505021043,0.49295047418335036,0.2594836670179137,1.3840814892869684,1.1898138391289077,-1.4991921320688446,0.12791259669931515,0.49295047418335036,0.2594836670179137,0.12791259669931515,12-15,Father-Son,3.5557575757575757,3.537878787878788,0.5757575757575758,0,0
F0031,9,C3,Central,57,0,Rural,2,Female,1,Male,48,20.4,4,2.86,3.34,3.02,2.26,3,4,3,4,4,5,3.83,1,2,2,2,1,1.6,6,4,4,4,4,4.4,3.37,4,4,4,4,4,4,4.0,2,4,4,4,3,3.4,3,3,3,2,4,3.0,3.4,3,4,4,5,4.0,0.3977239033484197,-1.9655288434813643,1.3995750729980339,-0.19823090707120175,0.9635376313775209,-0.3135883153982518,0.4798892861648304,0.3041522846539074,0.21553595711027312,-0.7995997226024986,-0.9368725392456222,-0.9608437548390317,-1.9983027705930074,-0.14704952581664932,0.2594836670179137,0.3840814892869684,-2.6101861608710926,1.5008078679311558,-0.038156950192149534,-0.0,0.0,-0.0,19-22,Mother-Son,3.637826086956522,3.869565217391304,0.5652173913043478,1,0
